date,airline,deptime,arrtime,price
2023-08-29,대한항공,14:00,15:05,"73,700"
2023-08-29,에어부산,14:00,15:00,"74,740"
2023-08-29,에어부산,14:00,15:00,"78,700"
2023-08-29,아시아나항공,14:00,15:00,"80,700"
2023-08-29,대한항공,14:00,15:05,"88,700"
2023-08-29,에어부산,15:00,16:00,"76,060"
2023-08-29,에어부산,15:00,16:00,"78,700"
2023-08-29,아시아나항공,15:00,16:00,"80,700"
2023-08-29,대한항공,15:40,16:40,"81,700"
2023-08-29,대한항공,15:40,16:40,"88,700"
2023-08-29,에어부산,16:00,17:00,"71,440"
2023-08-29,에어부산,16:00,17:00,"78,700"
2023-08-29,아시아나항공,16:00,17:00,"80,700"
2023-08-29,티웨이항공,16:30,17:30,"77,100"
2023-08-29,에어부산,17:20,18:20,"72,760"
2023-08-29,에어부산,17:20,18:20,"78,700"
2023-08-29,아시아나항공,17:20,18:20,"80,700"
2023-08-29,대한항공,17:45,18:45,"73,700"
2023-08-29,대한항공,17:45,18:45,"88,700"
2023-08-29,에어부산,18:20,19:25,"74,740"
2023-08-29,에어부산,18:20,19:25,"78,700"
2023-08-29,아시아나항공,18:20,19:25,"80,700"
2023-08-29,대한항공,19:00,20:05,"58,700"
2023-08-29,대한항공,19:00,20:05,"88,700"
2023-08-29,에어부산,19:20,20:25,"57,580"
2023-08-29,에어부산,19:20,20:25,"78,700"
2023-08-29,아시아나항공,19:20,20:25,"80,700"
2023-08-29,제주항공,19:30,20:30,"52,600"
2023-08-29,제주항공,19:30,20:30,"78,700"
2023-08-29,대한항공,20:00,21:05,"58,700"
2023-08-29,티웨이항공,20:00,21:00,"77,100"
2023-08-29,대한항공,20:00,21:05,"88,700"
2023-08-29,에어부산,20:20,21:25,"56,260"
2023-08-29,에어부산,20:20,21:25,"78,700"
2023-08-29,아시아나항공,20:20,21:25,"80,700"
2023-08-29,대한항공,21:10,22:15,"58,700"
2023-08-29,대한항공,21:10,22:15,"88,700"
2023-08-30,에어부산,07:00,08:00,"58,240"
2023-08-30,에어부산,07:00,08:00,"78,700"
2023-08-30,아시아나항공,07:00,08:00,"80,700"
2023-08-30,진에어,07:15,08:15,"42,100"
2023-08-30,진에어,07:15,08:15,"78,700"
2023-08-30,제주항공,07:30,08:25,"44,100"
2023-08-30,제주항공,07:30,08:25,"78,700"
2023-08-30,진에어,08:00,09:05,"49,700"
2023-08-30,에어부산,08:00,09:00,"58,240"
2023-08-30,진에어,08:00,09:05,"78,700"
2023-08-30,에어부산,08:00,09:00,"78,700"
2023-08-30,아시아나항공,08:00,09:00,"80,700"
2023-08-30,대한항공,08:45,09:45,"54,700"
2023-08-30,대한항공,08:45,09:45,"58,700"
2023-08-30,대한항공,08:45,09:45,"88,700"
2023-08-30,티웨이항공,10:05,11:05,"77,100"
2023-08-30,대한항공,10:45,11:45,"73,700"
2023-08-30,대한항공,10:45,11:45,"88,700"
2023-08-30,대한항공,12:10,13:15,"73,700"
2023-08-30,대한항공,12:10,13:15,"88,700"
2023-08-30,에어부산,12:40,13:40,"72,760"
2023-08-30,에어부산,12:40,13:40,"78,700"
2023-08-30,아시아나항공,12:40,13:40,"80,700"
2023-08-30,티웨이항공,13:15,14:15,"77,100"
2023-08-30,대한항공,14:00,15:05,"73,700"
2023-08-30,대한항공,14:00,15:05,"88,700"
2023-08-30,에어부산,15:00,16:00,"74,740"
2023-08-30,에어부산,15:00,16:00,"78,700"
2023-08-30,아시아나항공,15:00,16:00,"80,700"
2023-08-30,대한항공,15:40,16:40,"81,700"
2023-08-30,대한항공,15:40,16:40,"88,700"
2023-08-30,에어부산,16:00,17:00,"72,760"
2023-08-30,에어부산,16:00,17:00,"78,700"
2023-08-30,아시아나항공,16:00,17:00,"80,700"
2023-08-30,티웨이항공,16:30,17:30,"77,100"
2023-08-30,에어부산,17:20,18:20,"71,440"
2023-08-30,에어부산,17:20,18:20,"78,700"
2023-08-30,아시아나항공,17:20,18:20,"80,700"
2023-08-30,대한항공,17:45,18:45,"73,700"
2023-08-30,대한항공,17:45,18:45,"88,700"
2023-08-30,대한항공,19:00,20:05,"58,700"
2023-08-30,대한항공,19:00,20:05,"88,700"
2023-08-30,에어부산,19:20,20:25,"54,280"
2023-08-30,에어부산,19:20,20:25,"78,700"
2023-08-30,아시아나항공,19:20,20:25,"80,700"
2023-08-30,제주항공,19:30,20:30,"56,600"
2023-08-30,제주항공,19:30,20:30,"78,700"
2023-08-30,제주항공,19:30,20:30,"106,400"
2023-08-30,대한항공,20:00,21:05,"58,700"
2023-08-30,대한항공,20:00,21:05,"88,700"
2023-08-30,티웨이항공,20:05,21:05,"77,100"
2023-08-30,에어부산,20:20,21:25,"52,960"
2023-08-30,에어부산,20:20,21:25,"78,700"
2023-08-30,아시아나항공,20:20,21:25,"80,700"
2023-08-30,대한항공,21:10,22:15,"58,700"
2023-08-30,대한항공,21:10,22:15,"88,700"
2023-08-31,에어부산,07:00,08:00,"48,340"
2023-08-31,에어부산,07:00,08:00,"78,700"
2023-08-31,아시아나항공,07:00,08:00,"80,700"
2023-08-31,진에어,07:15,08:15,"42,100"
2023-08-31,진에어,07:15,08:15,"78,700"
2023-08-31,제주항공,07:30,08:25,"44,100"
2023-08-31,제주항공,07:30,08:25,"78,700"
2023-08-31,진에어,08:00,09:05,"45,900"
2023-08-31,에어부산,08:00,09:00,"48,340"
2023-08-31,진에어,08:00,09:05,"78,700"
2023-08-31,에어부산,08:00,09:00,"78,700"
2023-08-31,아시아나항공,08:00,09:00,"80,700"
2023-08-31,대한항공,08:45,09:45,"54,700"
2023-08-31,대한항공,08:45,09:45,"58,700"
2023-08-31,대한항공,08:45,09:45,"88,700"
2023-08-31,티웨이항공,10:05,11:05,"77,100"
2023-08-31,대한항공,10:45,11:45,"73,700"
2023-08-31,대한항공,10:45,11:45,"88,700"
2023-08-31,대한항공,12:10,13:15,"73,700"
2023-08-31,대한항공,12:10,13:15,"88,700"
2023-08-31,에어부산,12:40,13:40,"71,440"
2023-08-31,에어부산,12:40,13:40,"78,700"
2023-08-31,아시아나항공,12:40,13:40,"80,700"
2023-08-31,티웨이항공,13:15,14:15,"77,100"
2023-08-31,대한항공,14:00,15:05,"73,700"
2023-08-31,대한항공,14:00,15:05,"88,700"
2023-08-31,에어부산,15:00,16:00,"74,740"
2023-08-31,에어부산,15:00,16:00,"78,700"
2023-08-31,아시아나항공,15:00,16:00,"80,700"
2023-08-31,대한항공,15:40,16:40,"81,700"
2023-08-31,대한항공,15:40,16:40,"88,700"
2023-08-31,에어부산,16:00,17:00,"72,760"
2023-08-31,에어부산,16:00,17:00,"78,700"
2023-08-31,아시아나항공,16:00,17:00,"80,700"
2023-08-31,티웨이항공,16:30,17:30,"77,100"
2023-08-31,에어부산,17:20,18:20,"71,440"
2023-08-31,에어부산,17:20,18:20,"78,700"
2023-08-31,아시아나항공,17:20,18:20,"80,700"
2023-08-31,대한항공,17:45,18:45,"73,700"
2023-08-31,대한항공,17:45,18:45,"88,700"
2023-08-31,에어부산,18:20,19:25,"74,740"
2023-08-31,에어부산,18:20,19:25,"78,700"
2023-08-31,아시아나항공,18:20,19:25,"80,700"
2023-08-31,대한항공,19:00,20:05,"58,700"
2023-08-31,대한항공,19:00,20:05,"88,700"
2023-08-31,에어부산,19:20,20:25,"59,560"
2023-08-31,에어부산,19:20,20:25,"78,700"
2023-08-31,아시아나항공,19:20,20:25,"80,700"
2023-08-31,제주항공,19:30,20:30,"60,600"
2023-08-31,제주항공,19:30,20:30,"78,700"
2023-08-31,대한항공,20:00,21:05,"58,700"
2023-08-31,티웨이항공,20:00,21:00,"77,100"
2023-08-31,대한항공,20:00,21:05,"88,700"
2023-08-31,에어부산,20:20,21:25,"60,880"
2023-08-31,에어부산,20:20,21:25,"78,700"
2023-08-31,아시아나항공,20:20,21:25,"80,700"
2023-08-31,대한항공,21:10,22:15,"62,700"
2023-08-31,대한항공,21:10,22:15,"88,700"
